timesteps,reward,best_reward
789000 , 1653.9 , 3048.0
790000 , 1641.95 , 3042.0
791000 , 1806.1 , 3055.0
792000 , 1444.35 , 2634.0
793000 , 1615.35 , 2631.0
794000 , 1537.95 , 3052.0
795000 , 1465.7 , 2641.0
796000 , 1256.45 , 2367.0
797000 , 1494.25 , 2627.0
798000 , 1761.75 , 3049.0
799000 , 1472.85 , 3048.0
800000 , 1362.5 , 3036.0
801000 , 1421.25 , 3043.0
802000 , 1502.0 , 3049.0
803000 , 1174.6 , 3042.0
804000 , 1517.3 , 3037.0
805000 , 1869.35 , 3053.0
806000 , 1508.65 , 3050.0
807000 , 1775.75 , 3047.0
808000 , 1452.35 , 3043.0
809000 , 1832.9 , 3042.0
810000 , 1510.05 , 3043.0
811000 , 1244.3 , 2634.0
812000 , 1423.8 , 3050.0
813000 , 1029.65 , 2355.0
814000 , 1452.1 , 2631.0
815000 , 1932.95 , 3045.0
816000 , 1744.45 , 3044.0
817000 , 1379.8 , 3040.0
818000 , 1558.1 , 3042.0
819000 , 1800.45 , 3052.0
820000 , 1601.45 , 3044.0
821000 , 1640.4 , 3041.0
822000 , 1898.0 , 3053.0
823000 , 1407.2 , 3044.0
824000 , 1157.75 , 2355.0
825000 , 1644.6 , 3046.0
826000 , 1568.8 , 3041.0
827000 , 1802.05 , 3039.0
828000 , 1682.75 , 3043.0
829000 , 1374.6 , 2365.0
830000 , 1878.65 , 3050.0
831000 , 1900.4 , 3042.0
832000 , 1578.25 , 2640.0
833000 , 1623.05 , 3042.0
834000 , 1318.9 , 2633.0
835000 , 1914.05 , 3043.0
